time,vehicle_id,scenario,position_x,position_z,speed,lane_id,behavior_state,lateral_error,heading_error,target_speed,collision_risk,ttc,event_type
4.12,pure_pursuit_40,lka_test,7.5071,44.9594,11.1111,curve_0,LaneKeeping,0.0726,0.0962,11.1111,0.0,,
4.14,pure_pursuit_40,lka_test,7.5787,45.1698,11.1111,curve_0,LaneKeeping,0.129,1.6482,11.1111,0.0,,
4.16,pure_pursuit_40,lka_test,7.6507,45.38,11.1111,curve_0,LaneKeeping,0.1229,1.566,11.1111,0.0,,
4.18,pure_pursuit_40,lka_test,7.723,45.5902,11.1111,curve_0,LaneKeeping,0.1172,1.4862,11.1111,0.0,,
4.2,pure_pursuit_40,lka_test,7.7955,45.8002,11.1111,curve_0,LaneKeeping,0.1117,1.4089,11.1111,0.0,,
4.22,pure_pursuit_40,lka_test,7.8683,46.0102,11.1111,curve_0,LaneKeeping,0.1065,1.3339,11.1111,0.0,,
4.24,pure_pursuit_40,lka_test,7.9414,46.22,11.1111,curve_0,LaneKeeping,0.1016,1.2612,11.1111,0.0,,
4.26,pure_pursuit_40,lka_test,8.0148,46.4298,11.1111,curve_0,LaneKeeping,0.097,1.1905,11.1111,0.0,,
4.28,pure_pursuit_40,lka_test,8.0884,46.6395,11.1111,curve_0,LaneKeeping,0.0927,1.1218,11.1111,0.0,,
4.3,pure_pursuit_40,lka_test,8.1624,46.849,11.1111,curve_0,LaneKeeping,0.0888,1.0021,11.1111,0.0,,
4.32,pure_pursuit_40,lka_test,8.2369,47.0584,11.1111,curve_0,LaneKeeping,0.0853,0.8865,11.1111,0.0,,
4.34,pure_pursuit_40,lka_test,8.3117,47.2676,11.1111,curve_0,LaneKeeping,0.0823,0.7751,11.1111,0.0,,
4.36,pure_pursuit_40,lka_test,8.387,47.4767,11.1111,curve_0,LaneKeeping,0.0797,0.6674,11.1111,0.0,,
4.38,pure_pursuit_40,lka_test,8.4626,47.6857,11.1111,curve_0,LaneKeeping,0.0776,0.5635,11.1111,0.0,,
4.4,pure_pursuit_40,lka_test,8.5386,47.8945,11.1111,curve_0,LaneKeeping,0.0758,0.4631,11.1111,0.0,,
4.42,pure_pursuit_40,lka_test,8.615,48.1032,11.1111,curve_0,LaneKeeping,0.0743,0.3661,11.1111,0.0,,
4.44,pure_pursuit_40,lka_test,8.6917,48.3117,11.1111,curve_0,LaneKeeping,0.0733,0.2723,11.1111,0.0,,
4.46,pure_pursuit_40,lka_test,8.7687,48.5202,11.1111,curve_0,LaneKeeping,0.0726,0.1816,11.1111,0.0,,
4.48,pure_pursuit_40,lka_test,8.846,48.7285,11.1111,curve_0,LaneKeeping,0.0722,0.0939,11.1111,0.0,,
4.5,pure_pursuit_40,lka_test,8.9237,48.9367,11.1111,curve_0,LaneKeeping,0.1286,1.6459,11.1111,0.0,,
4.52,pure_pursuit_40,lka_test,9.0017,49.1448,11.1111,curve_0,LaneKeeping,0.1225,1.5636,11.1111,0.0,,
4.54,pure_pursuit_40,lka_test,9.0799,49.3528,11.1111,curve_0,LaneKeeping,0.1168,1.4839,11.1111,0.0,,
4.56,pure_pursuit_40,lka_test,9.1584,49.5607,11.1111,curve_0,LaneKeeping,0.1113,1.4066,11.1111,0.0,,
4.58,pure_pursuit_40,lka_test,9.2372,49.7685,11.1111,curve_0,LaneKeeping,0.1061,1.3316,11.1111,0.0,,
4.6,pure_pursuit_40,lka_test,9.3163,49.9762,11.1111,curve_0,LaneKeeping,0.1013,1.2588,11.1111,0.0,,
4.62,pure_pursuit_40,lka_test,9.3956,50.1837,11.1111,curve_0,LaneKeeping,0.0966,1.1882,11.1111,0.0,,
4.64,pure_pursuit_40,lka_test,9.4752,50.3912,11.1111,curve_0,LaneKeeping,0.0923,1.1195,11.1111,0.0,,
4.66,pure_pursuit_40,lka_test,9.5552,50.5986,11.1111,curve_0,LaneKeeping,0.0884,0.9997,11.1111,0.0,,
4.68,pure_pursuit_40,lka_test,9.6356,50.8057,11.1111,curve_0,LaneKeeping,0.085,0.8842,11.1111,0.0,,
4.7,pure_pursuit_40,lka_test,9.7164,51.0127,11.1111,curve_0,LaneKeeping,0.082,0.7728,11.1111,0.0,,
4.72,pure_pursuit_40,lka_test,9.7976,51.2196,11.1111,curve_0,LaneKeeping,0.0794,0.6652,11.1111,0.0,,
4.74,pure_pursuit_40,lka_test,9.8792,51.4263,11.1111,curve_0,LaneKeeping,0.0772,0.5613,11.1111,0.0,,
4.76,pure_pursuit_40,lka_test,9.9611,51.6328,11.1111,curve_0,LaneKeeping,0.0755,0.4609,11.1111,0.0,,
4.78,pure_pursuit_40,lka_test,10.0434,51.8393,11.1111,curve_0,LaneKeeping,0.074,0.3639,11.1111,0.0,,
4.8,pure_pursuit_40,lka_test,10.1261,52.0456,11.1111,curve_0,LaneKeeping,0.073,0.2702,11.1111,0.0,,
4.82,pure_pursuit_40,lka_test,10.209,52.2517,11.1111,curve_0,LaneKeeping,0.0723,0.1795,11.1111,0.0,,
4.84,pure_pursuit_40,lka_test,10.2923,52.4577,11.1111,curve_0,LaneKeeping,0.0719,0.0917,11.1111,0.0,,
4.86,pure_pursuit_40,lka_test,10.3759,52.6636,11.1111,curve_0,LaneKeeping,0.1283,1.6438,11.1111,0.0,,
4.88,pure_pursuit_40,lka_test,10.4598,52.8694,11.1111,curve_0,LaneKeeping,0.1222,1.5615,11.1111,0.0,,
4.9,pure_pursuit_40,lka_test,10.5439,53.0751,11.1111,curve_0,LaneKeeping,0.1164,1.4818,11.1111,0.0,,
4.92,pure_pursuit_40,lka_test,10.6284,53.2806,11.1111,curve_0,LaneKeeping,0.111,1.4045,11.1111,0.0,,
4.94,pure_pursuit_40,lka_test,10.7131,53.4861,11.1111,curve_0,LaneKeeping,0.1058,1.3295,11.1111,0.0,,
4.96,pure_pursuit_40,lka_test,10.798,53.6914,11.1111,curve_0,LaneKeeping,0.101,1.2568,11.1111,0.0,,
4.98,pure_pursuit_40,lka_test,10.8833,53.8967,11.1111,curve_0,LaneKeeping,0.0964,1.1861,11.1111,0.0,,
5.0,pure_pursuit_40,lka_test,10.9687,54.1018,11.1111,curve_0,LaneKeeping,0.092,1.1174,11.1111,0.0,,
5.02,pure_pursuit_40,lka_test,11.0546,54.3067,11.1111,curve_0,LaneKeeping,0.0882,0.9977,11.1111,0.0,,
5.04,pure_pursuit_40,lka_test,11.1409,54.5115,11.1111,curve_0,LaneKeeping,0.0847,0.8823,11.1111,0.0,,
5.06,pure_pursuit_40,lka_test,11.2276,54.7161,11.1111,curve_0,LaneKeeping,0.0818,0.7708,11.1111,0.0,,
5.08,pure_pursuit_40,lka_test,11.3147,54.9206,11.1111,curve_0,LaneKeeping,0.0792,0.6633,11.1111,0.0,,
5.1,pure_pursuit_40,lka_test,11.4022,55.1249,11.1111,curve_0,LaneKeeping,0.077,0.5594,11.1111,0.0,,
5.12,pure_pursuit_40,lka_test,11.49,55.329,11.1111,curve_0,LaneKeeping,0.0752,0.459,11.1111,0.0,,
5.14,pure_pursuit_40,lka_test,11.5782,55.533,11.1111,curve_0,LaneKeeping,0.0738,0.3621,11.1111,0.0,,
5.16,pure_pursuit_40,lka_test,11.6667,55.7368,11.1111,curve_0,LaneKeeping,0.0728,0.2683,11.1111,0.0,,
5.18,pure_pursuit_40,lka_test,11.7555,55.9405,11.1111,curve_0,LaneKeeping,0.0721,0.1777,11.1111,0.0,,
5.2,pure_pursuit_40,lka_test,11.8446,56.1441,11.1111,curve_0,LaneKeeping,0.0718,0.0899,11.1111,0.0,,
5.22,pure_pursuit_40,lka_test,11.9341,56.3475,11.1111,curve_0,LaneKeeping,0.128,1.642,11.1111,0.0,,
5.24,pure_pursuit_40,lka_test,12.0238,56.5508,11.1111,curve_0,LaneKeeping,0.1219,1.5597,11.1111,0.0,,
5.26,pure_pursuit_40,lka_test,12.1138,56.754,11.1111,curve_0,LaneKeeping,0.1162,1.48,11.1111,0.0,,
5.28,pure_pursuit_40,lka_test,12.2041,56.957,11.1111,curve_0,LaneKeeping,0.1108,1.4028,11.1111,0.0,,
5.3,pure_pursuit_40,lka_test,12.2946,57.16,11.1111,curve_0,LaneKeeping,0.1056,1.3278,11.1111,0.0,,
5.32,pure_pursuit_40,lka_test,12.3854,57.3628,11.1111,curve_0,LaneKeeping,0.1007,1.2551,11.1111,0.0,,
5.34,pure_pursuit_40,lka_test,12.4765,57.5655,11.1111,curve_0,LaneKeeping,0.0962,1.1844,11.1111,0.0,,
5.36,pure_pursuit_40,lka_test,12.5678,57.7681,11.1111,curve_0,LaneKeeping,0.0918,1.1157,11.1111,0.0,,
5.38,pure_pursuit_40,lka_test,12.6595,57.9705,11.1111,curve_0,LaneKeeping,0.088,0.9961,11.1111,0.0,,
5.4,pure_pursuit_40,lka_test,12.7517,58.1727,11.1111,curve_0,LaneKeeping,0.0845,0.8806,11.1111,0.0,,
5.42,pure_pursuit_40,lka_test,12.8442,58.3748,11.1111,curve_0,LaneKeeping,0.0816,0.7692,11.1111,0.0,,
5.44,pure_pursuit_40,lka_test,12.9371,58.5767,11.1111,curve_0,LaneKeeping,0.079,0.6617,11.1111,0.0,,
5.46,pure_pursuit_40,lka_test,13.0304,58.7784,11.1111,curve_0,LaneKeeping,0.0768,0.5578,11.1111,0.0,,
5.48,pure_pursuit_40,lka_test,13.124,58.9799,11.1111,curve_0,LaneKeeping,0.0751,0.4575,11.1111,0.0,,
5.5,pure_pursuit_40,lka_test,13.2179,59.1813,11.1111,curve_0,LaneKeeping,0.0737,0.3605,11.1111,0.0,,
5.52,pure_pursuit_40,lka_test,13.3122,59.3825,11.1111,curve_0,LaneKeeping,0.0726,0.2668,11.1111,0.0,,
5.54,pure_pursuit_40,lka_test,13.4068,59.5836,11.1111,curve_0,LaneKeeping,0.0719,0.1761,11.1111,0.0,,
5.56,pure_pursuit_40,lka_test,13.5018,59.7845,11.1111,curve_0,LaneKeeping,0.0716,0.0884,11.1111,0.0,,
5.58,pure_pursuit_40,lka_test,13.597,59.9853,11.1111,curve_0,LaneKeeping,0.1278,1.6405,11.1111,0.0,,
5.6,pure_pursuit_40,lka_test,13.6925,60.186,11.1111,curve_0,LaneKeeping,0.1217,1.5583,11.1111,0.0,,
5.62,pure_pursuit_40,lka_test,13.7883,60.3865,11.1111,curve_0,LaneKeeping,0.116,1.4786,11.1111,0.0,,
5.64,pure_pursuit_40,lka_test,13.8843,60.5869,11.1111,curve_0,LaneKeeping,0.1106,1.4013,11.1111,0.0,,
5.66,pure_pursuit_40,lka_test,13.9806,60.7871,11.1111,curve_0,LaneKeeping,0.1054,1.3264,11.1111,0.0,,
5.68,pure_pursuit_40,lka_test,14.0772,60.9873,11.1111,curve_0,LaneKeeping,0.1006,1.2536,11.1111,0.0,,
5.7,pure_pursuit_40,lka_test,14.174,61.1873,11.1111,curve_0,LaneKeeping,0.096,1.183,11.1111,0.0,,
5.72,pure_pursuit_40,lka_test,14.2711,61.3872,11.1111,curve_0,LaneKeeping,0.0916,1.1143,11.1111,0.0,,
5.74,pure_pursuit_40,lka_test,14.3685,61.5869,11.1111,curve_0,LaneKeeping,0.0878,0.9947,11.1111,0.0,,
5.76,pure_pursuit_40,lka_test,14.4664,61.7864,11.1111,curve_0,LaneKeeping,0.0844,0.8793,11.1111,0.0,,
5.78,pure_pursuit_40,lka_test,14.5647,61.9857,11.1111,curve_0,LaneKeeping,0.0814,0.7679,11.1111,0.0,,
5.8,pure_pursuit_40,lka_test,14.6633,62.1849,11.1111,curve_0,LaneKeeping,0.0788,0.6603,11.1111,0.0,,
5.82,pure_pursuit_40,lka_test,14.7623,62.3838,11.1111,curve_0,LaneKeeping,0.0767,0.5565,11.1111,0.0,,
5.84,pure_pursuit_40,lka_test,14.8616,62.5826,11.1111,curve_0,LaneKeeping,0.0749,0.4562,11.1111,0.0,,
5.86,pure_pursuit_40,lka_test,14.9613,62.7812,11.1111,curve_0,LaneKeeping,0.0735,0.3593,11.1111,0.0,,
5.88,pure_pursuit_40,lka_test,15.0613,62.9797,11.1111,curve_0,LaneKeeping,0.0725,0.2655,11.1111,0.0,,
5.9,pure_pursuit_40,lka_test,15.1616,63.178,11.1111,curve_0,LaneKeeping,0.0718,0.1749,11.1111,0.0,,
5.92,pure_pursuit_40,lka_test,15.2623,63.3761,11.1111,curve_0,LaneKeeping,0.0715,0.0872,11.1111,0.0,,
5.94,pure_pursuit_40,lka_test,15.3632,63.5741,11.1111,curve_0,LaneKeeping,0.1276,1.6393,11.1111,0.0,,
5.96,pure_pursuit_40,lka_test,15.4644,63.7719,11.1111,curve_0,LaneKeeping,0.1215,1.5571,11.1111,0.0,,
5.98,pure_pursuit_40,lka_test,15.5659,63.9696,11.1111,curve_0,LaneKeeping,0.1158,1.4774,11.1111,0.0,,
6.0,pure_pursuit_40,lka_test,15.6676,64.1672,11.1111,curve_0,LaneKeeping,0.1104,1.4001,11.1111,0.0,,
6.02,pure_pursuit_40,lka_test,15.7696,64.3646,11.1111,curve_0,LaneKeeping,0.1052,1.3252,11.1111,0.0,,
6.04,pure_pursuit_40,lka_test,15.8719,64.5619,11.1111,curve_0,LaneKeeping,0.1004,1.2524,11.1111,0.0,,
6.06,pure_pursuit_40,lka_test,15.9744,64.7591,11.1111,curve_0,LaneKeeping,0.0958,1.1818,11.1111,0.0,,
6.08,pure_pursuit_40,lka_test,16.0771,64.9561,11.1111,curve_0,LaneKeeping,0.0915,1.1132,11.1111,0.0,,
6.1,pure_pursuit_40,lka_test,16.1802,65.153,11.1111,curve_0,LaneKeeping,0.0876,0.9935,11.1111,0.0,,
6.12,pure_pursuit_40,lka_test,16.2838,65.3496,11.1111,curve_0,LaneKeeping,0.0842,0.8781,11.1111,0.0,,
6.14,pure_pursuit_40,lka_test,16.3877,65.546,11.1111,curve_0,LaneKeeping,0.0813,0.7667,11.1111,0.0,,
6.16,pure_pursuit_40,lka_test,16.492,65.7423,11.1111,curve_0,LaneKeeping,0.0787,0.6592,11.1111,0.0,,
6.18,pure_pursuit_40,lka_test,16.5966,65.9383,11.1111,curve_0,LaneKeeping,0.0765,0.5554,11.1111,0.0,,
6.2,pure_pursuit_40,lka_test,16.7016,66.1342,11.1111,curve_0,LaneKeeping,0.0748,0.4551,11.1111,0.0,,
6.22,pure_pursuit_40,lka_test,16.8069,66.3298,11.1111,curve_0,LaneKeeping,0.0734,0.3581,11.1111,0.0,,
6.24,pure_pursuit_40,lka_test,16.9126,66.5254,11.1111,curve_0,LaneKeeping,0.0724,0.2644,11.1111,0.0,,
6.26,pure_pursuit_40,lka_test,17.0185,66.7207,11.1111,curve_0,LaneKeeping,0.0717,0.1738,11.1111,0.0,,
6.28,pure_pursuit_40,lka_test,17.1248,66.9159,11.1111,curve_0,LaneKeeping,0.0714,0.0861,11.1111,0.0,,
6.3,pure_pursuit_40,lka_test,17.2313,67.1109,11.1111,curve_0,LaneKeeping,0.1274,1.6382,11.1111,0.0,,
6.32,pure_pursuit_40,lka_test,17.3381,67.3058,11.1111,curve_0,LaneKeeping,0.1214,1.556,11.1111,0.0,,
6.34,pure_pursuit_40,lka_test,17.4452,67.5005,11.1111,curve_0,LaneKeeping,0.1156,1.4763,11.1111,0.0,,
6.36,pure_pursuit_40,lka_test,17.5525,67.695,11.1111,curve_0,LaneKeeping,0.1102,1.399,11.1111,0.0,,
6.38,pure_pursuit_40,lka_test,17.6601,67.8895,11.1111,curve_0,LaneKeeping,0.1051,1.3241,11.1111,0.0,,
6.4,pure_pursuit_40,lka_test,17.768,68.0838,11.1111,curve_0,LaneKeeping,0.1002,1.2514,11.1111,0.0,,
6.42,pure_pursuit_40,lka_test,17.8761,68.2779,11.1111,curve_0,LaneKeeping,0.0957,1.1807,11.1111,0.0,,
6.44,pure_pursuit_40,lka_test,17.9844,68.472,11.1111,curve_0,LaneKeeping,0.0913,1.1121,11.1111,0.0,,
6.46,pure_pursuit_40,lka_test,18.0931,68.6658,11.1111,curve_0,LaneKeeping,0.0875,0.9924,11.1111,0.0,,
6.48,pure_pursuit_40,lka_test,18.2022,68.8594,11.1111,curve_0,LaneKeeping,0.0841,0.877,11.1111,0.0,,
6.5,pure_pursuit_40,lka_test,18.3117,69.0527,11.1111,curve_0,LaneKeeping,0.0811,0.7657,11.1111,0.0,,
6.52,pure_pursuit_40,lka_test,18.4216,69.2459,11.1111,curve_0,LaneKeeping,0.0786,0.6581,11.1111,0.0,,
6.54,pure_pursuit_40,lka_test,18.5318,69.4389,11.1111,curve_0,LaneKeeping,0.0764,0.5543,11.1111,0.0,,
6.56,pure_pursuit_40,lka_test,18.6423,69.6317,11.1111,curve_0,LaneKeeping,0.0747,0.454,11.1111,0.0,,
6.58,pure_pursuit_40,lka_test,18.7532,69.8243,11.1111,curve_0,LaneKeeping,0.0733,0.3571,11.1111,0.0,,
6.6,pure_pursuit_40,lka_test,18.8644,70.0167,11.1111,curve_0,LaneKeeping,0.0723,0.2634,11.1111,0.0,,
6.62,pure_pursuit_40,lka_test,18.9759,70.2089,11.1111,curve_0,LaneKeeping,0.0716,0.1727,11.1111,0.0,,
6.64,pure_pursuit_40,lka_test,19.0877,70.401,11.1111,curve_0,LaneKeeping,0.0713,0.085,11.1111,0.0,,
6.66,pure_pursuit_40,lka_test,19.1997,70.5929,11.1111,curve_0,LaneKeeping,0.1272,1.6372,11.1111,0.0,,
6.68,pure_pursuit_40,lka_test,19.3121,70.7846,11.1111,curve_0,LaneKeeping,0.1212,1.5549,11.1111,0.0,,
6.7,pure_pursuit_40,lka_test,19.4247,70.9762,11.1111,curve_0,LaneKeeping,0.1155,1.4753,11.1111,0.0,,
6.72,pure_pursuit_40,lka_test,19.5375,71.1676,11.1111,curve_0,LaneKeeping,0.1101,1.398,11.1111,0.0,,
6.74,pure_pursuit_40,lka_test,19.6507,71.3589,11.1111,curve_0,LaneKeeping,0.1049,1.3231,11.1111,0.0,,
6.76,pure_pursuit_40,lka_test,19.764,71.55,11.1111,curve_0,LaneKeeping,0.1001,1.2503,11.1111,0.0,,
6.78,pure_pursuit_40,lka_test,19.8776,71.741,11.1111,curve_0,LaneKeeping,0.0955,1.1797,11.1111,0.0,,
6.8,pure_pursuit_40,lka_test,19.9914,71.9319,11.1111,curve_0,LaneKeeping,0.0912,1.1111,11.1111,0.0,,
6.82,pure_pursuit_40,lka_test,20.1057,72.1225,11.1111,curve_0,LaneKeeping,0.0874,0.9914,11.1111,0.0,,
6.84,pure_pursuit_40,lka_test,20.2203,72.3129,11.1111,curve_0,LaneKeeping,0.084,0.876,11.1111,0.0,,
6.86,pure_pursuit_40,lka_test,20.3352,72.503,11.1111,curve_0,LaneKeeping,0.081,0.7646,11.1111,0.0,,
6.88,pure_pursuit_40,lka_test,20.4506,72.693,11.1111,curve_0,LaneKeeping,0.0784,0.6571,11.1111,0.0,,
6.9,pure_pursuit_40,lka_test,20.5662,72.8827,11.1111,curve_0,LaneKeeping,0.0763,0.5533,11.1111,0.0,,
6.92,pure_pursuit_40,lka_test,20.6823,73.0723,11.1111,curve_0,LaneKeeping,0.0745,0.453,11.1111,0.0,,
6.94,pure_pursuit_40,lka_test,20.7986,73.2616,11.1111,curve_0,LaneKeeping,0.0732,0.3561,11.1111,0.0,,
6.96,pure_pursuit_40,lka_test,20.9152,73.4508,11.1111,curve_0,LaneKeeping,0.0721,0.2624,11.1111,0.0,,
6.98,pure_pursuit_40,lka_test,21.0322,73.6397,11.1111,curve_0,LaneKeeping,0.0715,0.1718,11.1111,0.0,,
7.0,pure_pursuit_40,lka_test,21.1494,73.8285,11.1111,curve_0,LaneKeeping,0.0711,0.0841,11.1111,0.0,,
7.02,pure_pursuit_40,lka_test,21.2669,74.0171,11.1111,curve_0,LaneKeeping,0.1271,1.6362,11.1111,0.0,,
7.04,pure_pursuit_40,lka_test,21.3847,74.2056,11.1111,curve_0,LaneKeeping,0.121,1.554,11.1111,0.0,,
7.06,pure_pursuit_40,lka_test,21.5027,74.3939,11.1111,curve_0,LaneKeeping,0.1153,1.4743,11.1111,0.0,,
7.08,pure_pursuit_40,lka_test,21.621,74.582,11.1111,curve_0,LaneKeeping,0.1099,1.397,11.1111,0.0,,
7.1,pure_pursuit_40,lka_test,21.7395,74.7699,11.1111,curve_0,LaneKeeping,0.1048,1.3221,11.1111,0.0,,
7.12,pure_pursuit_40,lka_test,21.8583,74.9578,11.1111,curve_0,LaneKeeping,0.0999,1.2493,11.1111,0.0,,
7.14,pure_pursuit_40,lka_test,21.9773,75.1454,11.1111,curve_0,LaneKeeping,0.0954,1.1787,11.1111,0.0,,
7.16,pure_pursuit_40,lka_test,22.0965,75.333,11.1111,curve_0,LaneKeeping,0.091,1.1101,11.1111,0.0,,
7.18,pure_pursuit_40,lka_test,22.2162,75.5202,11.1111,curve_0,LaneKeeping,0.0872,0.9904,11.1111,0.0,,
7.2,pure_pursuit_40,lka_test,22.3362,75.7073,11.1111,curve_0,LaneKeeping,0.0838,0.875,11.1111,0.0,,
7.22,pure_pursuit_40,lka_test,22.4565,75.8941,11.1111,curve_0,LaneKeeping,0.0809,0.7637,11.1111,0.0,,
7.24,pure_pursuit_40,lka_test,22.5773,76.0806,11.1111,curve_0,LaneKeeping,0.0783,0.6562,11.1111,0.0,,
7.26,pure_pursuit_40,lka_test,22.6983,76.267,11.1111,curve_0,LaneKeeping,0.0762,0.5523,11.1111,0.0,,
7.28,pure_pursuit_40,lka_test,22.8197,76.4531,11.1111,curve_0,LaneKeeping,0.0744,0.4521,11.1111,0.0,,
7.3,pure_pursuit_40,lka_test,22.9414,76.6391,11.1111,curve_0,LaneKeeping,0.073,0.3551,11.1111,0.0,,
7.32,pure_pursuit_40,lka_test,23.0634,76.8248,11.1111,curve_0,LaneKeeping,0.072,0.2614,11.1111,0.0,,
7.34,pure_pursuit_40,lka_test,23.1857,77.0104,11.1111,curve_0,LaneKeeping,0.0714,0.1708,11.1111,0.0,,
7.36,pure_pursuit_40,lka_test,23.3082,77.1957,11.1111,curve_0,LaneKeeping,0.071,0.0831,11.1111,0.0,,
7.38,pure_pursuit_40,lka_test,23.4311,77.3809,11.1111,curve_0,LaneKeeping,0.1269,1.6352,11.1111,0.0,,
7.4,pure_pursuit_40,lka_test,23.5542,77.5659,11.1111,curve_0,LaneKeeping,0.1209,1.553,11.1111,0.0,,
7.42,pure_pursuit_40,lka_test,23.6776,77.7507,11.1111,curve_0,LaneKeeping,0.1151,1.4733,11.1111,0.0,,
7.44,pure_pursuit_40,lka_test,23.8012,77.9354,11.1111,curve_0,LaneKeeping,0.1097,1.396,11.1111,0.0,,
7.46,pure_pursuit_40,lka_test,23.9251,78.1199,11.1111,curve_0,LaneKeeping,0.1046,1.3211,11.1111,0.0,,
7.48,pure_pursuit_40,lka_test,24.0492,78.3043,11.1111,curve_0,LaneKeeping,0.0998,1.2484,11.1111,0.0,,
7.5,pure_pursuit_40,lka_test,24.1735,78.4884,11.1111,curve_0,LaneKeeping,0.0952,1.1777,11.1111,0.0,,
7.52,pure_pursuit_40,lka_test,24.298,78.6725,11.1111,curve_0,LaneKeeping,0.0909,1.1091,11.1111,0.0,,
7.54,pure_pursuit_40,lka_test,24.4229,78.8563,11.1111,curve_0,LaneKeeping,0.0871,0.9895,11.1111,0.0,,
7.56,pure_pursuit_40,lka_test,24.5482,79.0398,11.1111,curve_0,LaneKeeping,0.0837,0.8741,11.1111,0.0,,
7.58,pure_pursuit_40,lka_test,24.6739,79.2231,11.1111,curve_0,LaneKeeping,0.0807,0.7627,11.1111,0.0,,
7.6,pure_pursuit_40,lka_test,24.7999,79.4061,11.1111,curve_0,LaneKeeping,0.0782,0.6552,11.1111,0.0,,
7.62,pure_pursuit_40,lka_test,24.9262,79.589,11.1111,curve_0,LaneKeeping,0.076,0.5514,11.1111,0.0,,
7.64,pure_pursuit_40,lka_test,25.0529,79.7716,11.1111,curve_0,LaneKeeping,0.0743,0.4511,11.1111,0.0,,
7.66,pure_pursuit_40,lka_test,25.1798,79.9539,11.1111,curve_0,LaneKeeping,0.0729,0.3542,11.1111,0.0,,
7.68,pure_pursuit_40,lka_test,25.3071,80.1361,11.1111,curve_0,LaneKeeping,0.0719,0.2605,11.1111,0.0,,
7.7,pure_pursuit_40,lka_test,25.4346,80.3181,11.1111,curve_0,LaneKeeping,0.0712,0.1698,11.1111,0.0,,
7.72,pure_pursuit_40,lka_test,25.5625,80.4999,11.1111,curve_0,LaneKeeping,0.0709,0.0821,11.1111,0.0,,
7.74,pure_pursuit_40,lka_test,25.6906,80.6815,11.1111,curve_0,LaneKeeping,0.1267,1.6342,11.1111,0.0,,
7.76,pure_pursuit_40,lka_test,25.8189,80.8629,11.1111,curve_0,LaneKeeping,0.1207,1.552,11.1111,0.0,,
7.78,pure_pursuit_40,lka_test,25.9475,81.0441,11.1111,curve_0,LaneKeeping,0.115,1.4723,11.1111,0.0,,
7.8,pure_pursuit_40,lka_test,26.0764,81.2251,11.1111,curve_0,LaneKeeping,0.1096,1.3951,11.1111,0.0,,
7.82,pure_pursuit_40,lka_test,26.2054,81.406,11.1111,curve_0,LaneKeeping,0.1045,1.3201,11.1111,0.0,,
7.84,pure_pursuit_40,lka_test,26.3348,81.5868,11.1111,curve_0,LaneKeeping,0.0996,1.2474,11.1111,0.0,,
7.86,pure_pursuit_40,lka_test,26.4643,81.7673,11.1111,curve_0,LaneKeeping,0.095,1.1767,11.1111,0.0,,
7.88,pure_pursuit_40,lka_test,26.5941,81.9477,11.1111,curve_0,LaneKeeping,0.0908,1.1081,11.1111,0.0,,
7.9,pure_pursuit_40,lka_test,26.7242,82.1279,11.1111,curve_0,LaneKeeping,0.0869,0.9885,11.1111,0.0,,
7.92,pure_pursuit_40,lka_test,26.8547,82.3077,11.1111,curve_0,LaneKeeping,0.0835,0.8731,11.1111,0.0,,
7.94,pure_pursuit_40,lka_test,26.9855,82.4874,11.1111,curve_0,LaneKeeping,0.0806,0.7617,11.1111,0.0,,
7.96,pure_pursuit_40,lka_test,27.1167,82.6667,11.1111,curve_0,LaneKeeping,0.078,0.6542,11.1111,0.0,,
7.98,pure_pursuit_40,lka_test,27.2482,82.8459,11.1111,curve_0,LaneKeeping,0.0759,0.5504,11.1111,0.0,,
8.0,pure_pursuit_40,lka_test,27.38,83.0248,11.1111,curve_0,LaneKeeping,0.0742,0.4501,11.1111,0.0,,
8.02,pure_pursuit_40,lka_test,27.5121,83.2034,11.1111,curve_0,LaneKeeping,0.0728,0.3532,11.1111,0.0,,
8.04,pure_pursuit_40,lka_test,27.6446,83.3819,11.1111,curve_0,LaneKeeping,0.0718,0.2595,11.1111,0.0,,
8.06,pure_pursuit_40,lka_test,27.7772,83.5602,11.1111,curve_0,LaneKeeping,0.0711,0.1689,11.1111,0.0,,
8.08,pure_pursuit_40,lka_test,27.9102,83.7382,11.1111,curve_0,LaneKeeping,0.0708,0.0812,11.1111,0.0,,
8.1,pure_pursuit_40,lka_test,28.0434,83.9161,11.1111,curve_0,LaneKeeping,0.1265,1.6333,11.1111,0.0,,
8.12,pure_pursuit_40,lka_test,28.1769,84.0937,11.1111,curve_0,LaneKeeping,0.1205,1.551,11.1111,0.0,,
8.14,pure_pursuit_40,lka_test,28.3107,84.2712,11.1111,curve_0,LaneKeeping,0.1148,1.4714,11.1111,0.0,,
8.16,pure_pursuit_40,lka_test,28.4446,84.4485,11.1111,curve_0,LaneKeeping,0.1094,1.3941,11.1111,0.0,,
8.18,pure_pursuit_40,lka_test,28.5788,84.6256,11.1111,curve_0,LaneKeeping,0.1043,1.3191,11.1111,0.0,,
8.2,pure_pursuit_40,lka_test,28.7133,84.8026,11.1111,curve_0,LaneKeeping,0.0995,1.2464,11.1111,0.0,,
8.22,pure_pursuit_40,lka_test,28.8479,84.9794,11.1111,curve_0,LaneKeeping,0.0949,1.1758,11.1111,0.0,,
